"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RASA4",1067.27441319447,-2.17361533355462,0.41229702436705,-5.27196463979217,1.34971086094771e-07,4.10868328893265e-06
"RASA4B",867.398956171915,-1.03464474500366,0.462377284004328,-2.23766344238047,0.0252430109546203,0.0828672608504867
"RASA4CP",65.0634218462691,-1.41760997054412,0.744910887535432,-1.90305980791118,0.0570327416328275,0.150221378522714
"RASA4DP",11.2202187472571,-3.1334044888361,1.285382937117,-2.43772061877843,0.0147801921600894,0.0556461955211524
"RASAL1",18.937569521936,0.0849286535486787,0.89804087816867,0.0945710330267699,0.924655558982537,0.958507902178293
"RASAL2",1660.2297728341,1.1984068367936,0.325048705523613,3.68685312825077,0.000227044306244837,0.00210559833591433
"RASAL3",100.905841396971,-0.066003917347494,1.16269162724492,-0.0567682056022842,0.954729841332602,0.975295979751818
"RASD1",87.9519979706276,-1.94293558087078,0.749236740506159,-2.59321984071176,0.00950819707289442,0.0397617326838175
"RASD2",6.63390772449269,-4.83947926224398,1.708375238995,-2.83279642070377,0.00461427624374803,0.0226722656540394
"RASEF",1301.57595553381,0.544336831578768,0.640518559154196,0.849837719452756,0.395415315546785,0.563317088931648
"RASGEF1A",21.0218688654329,0.537759088269586,0.996397413450025,0.539703416538985,0.589401583440475,0.728946667424614
"RASGEF1B",1501.15175713471,1.23411968123633,0.420267758369963,2.93650811097892,0.00331930139871468,0.0175367118677721
"RASGEF1C",6.56036488864059,-1.54401828048014,1.36624217351434,-1.1301204943107,0.258425455115918,0.423745489272721
"RASGRF1",27.504805609867,0.320292583069375,0.974261159243588,0.328754338639599,0.742341378764622,0.839495005125496
"RASGRF2",397.709665599021,1.9571436240974,0.442616876708968,4.42175553415302,9.79021898057857e-06,0.000162808320478529
"RASGRP1",460.875620606429,3.46215094061609,0.639863643026312,5.41076364995742,6.2756554213415e-08,2.15000504202969e-06
"RASGRP2",169.075895164871,0.168838416422697,0.725926841781921,0.232583239391249,0.816085043458027,0.889516190975215
"RASGRP3",624.967609260669,1.32005468041778,0.445084935673244,2.96584893043176,0.00301848719552044,0.0163459033654215
"RASGRP4",175.187655806025,-1.4219821372841,0.631402348072926,-2.25210143995198,0.0243158623353477,0.0806846362297383
"RASIP1",84.5685926903461,-3.43956800876633,0.761898289345882,-4.5144713629943,6.34748981354526e-06,0.000112930332758039
"RASL10A",63.3009162521879,-2.07802496054199,1.45995992078926,-1.42334384043816,NA,NA
"RASL10B",31.4408102540229,-1.98271610771214,1.09177160379751,-1.81605392631175,0.069362100346681,0.171952122194762
"RASL11A",108.600556618987,-2.45322254632069,0.712613512557985,-3.44257090707506,0.0005762127849047,0.00444281002251153
"RASL11B",25.4073075506957,0.872438818620816,0.927372994419334,0.940763666691723,0.346825984108232,0.516432420531059
"RASL12",227.633799990639,-1.65308717841264,0.513508792769357,-3.21919936267795,0.00128549077887052,0.00838449481187417
"RASSF1",420.119108758439,-2.08012179680004,0.390001353719281,-5.33362711940043,9.62701126177899e-08,3.05657607561483e-06
"RASSF10",6.4065196987758,2.51387749666807,2.08692202930668,1.20458620943459,0.228363083100065,0.390709757502333
"RASSF2",2017.90645809202,1.38189639386191,0.478684278645587,2.88686396338714,0.00389102423934222,0.0199237627910232
"RASSF3",809.603879801099,-0.938466083705005,0.515458607191702,-1.82064295873904,0.0686611481984193,0.170894349510458
"RASSF4",812.835101927512,0.792609674593754,0.568390263112139,1.3944814435313,0.16317226926904,0.309842222160374
"RASSF5",653.980276119209,2.50892744352198,0.520081128098827,4.82410783235578,1.40631323110417e-06,3.08476122277074e-05
"RASSF6",163.975969064264,2.47269492361034,0.653870605733319,3.78162728516784,0.000155806521163857,0.00155720612806324
"RASSF7",42.3663450156342,-2.49970564945227,0.971242678596817,-2.57371891138852,0.0100611975959563,0.0414740994140525
"RASSF8",1141.5587941993,-0.262315203852627,0.471821338605999,-0.55596299359338,0.578236153193467,0.720709664903435
"RASSF9",65.4318332835357,1.36665336603114,1.03330115715958,1.32260895728396,0.185965453924274,0.338688818578379
"RAVER1",203.306710924187,-4.15363394742295,0.799778129854265,-5.19348278275605,2.06396037725205e-07,5.97290362293593e-06
"RAVER2",198.123717842984,0.529085876716629,0.527221500728994,1.00353622905184,0.315602205868694,0.484396303811553
"RAX",0,NA,NA,NA,NA,NA
"RAX2",17.5386910375624,1.60900915791672,1.13945448976683,1.41208725084403,0.157924272197875,0.302698973953212
"RB1",1178.95644082944,1.32225169723553,0.429781305131759,3.07656866747649,0.00209398066000295,0.0122968713183134
"RB1CC1",2267.89464804176,1.01063304185075,0.195658522449434,5.1652901657373,2.40066209450221e-07,6.82835970075314e-06
"RBAK",505.41669637604,1.20429015151138,0.429430093983985,2.80439160734807,0.00504116347043706,0.0241531072603622
"RBAK-RBAKDN",8.9265981413258,0.0656206859158941,0.994858898943169,0.0659597918715935,0.947409837146145,0.971260076029531
"RBBP4",1718.57519210234,0.754144602495783,0.236584702066626,3.18763045923149,0.0014344373257774,0.00913485973767985
"RBBP4P1",132.039142001689,1.04469284496627,1.24624554694356,0.838272078506837,NA,NA
"RBBP4P2",42.8454084511802,1.85172209427734,1.63197593345253,1.13465036850141,0.256521840186953,0.421715981106012
"RBBP4P3",0.562617485896323,1.46242624912169,3.44289776371523,0.424766098062575,0.671007193923141,NA
"RBBP4P4",0.165619555681041,0.667487035754242,3.4688123252495,0.192425237564916,0.847409125064513,NA
"RBBP4P5",0.109057320914057,0.215271147823169,3.49079187778963,0.0616682848361269,0.950826996914435,NA
"RBBP4P6",0,NA,NA,NA,NA,NA
"RBBP5",462.573569300342,0.497297993297847,0.328158341218218,1.51542085278629,0.129665859861745,0.26435660324983
"RBBP6",1356.78238579928,0.694933838705263,0.295534653053669,2.35144620613767,0.0187005934147999,0.0665841307317312
"RBBP7",929.973257026048,0.592273032341992,0.256814956511496,2.30622484136931,0.0210980722178841,0.0726402198601504
"RBBP8",375.217533803203,0.636977230811612,0.557577915976783,1.14240039384583,0.253287627643463,0.418332484499129
"RBBP8NL",1.78635361504258,-4.85044232591081,3.41963775193526,-1.4184082285224,0.156071614638616,NA
"RBBP8P1",39.2183053126688,1.89078460555644,1.09101777187911,1.73304656834312,0.0830873920893221,0.194697321761546
"RBBP9",333.228954553957,0.148641881169681,0.375173879030449,0.396194643277971,0.691961442727408,0.806217526399925
"RBCK1",715.950665378632,-1.87275071155953,0.244218958476868,-7.66832650192024,1.74254859601245e-14,3.24716602391516e-12
"RBFA",322.309315643944,-0.171670130299122,0.566567245350014,-0.303000450004956,0.76188951865529,0.853972404995661
"RBFOX1",155.505904970442,-0.87865165813254,0.410101400330548,-2.14252294048334,0.0321514246783738,0.0995600647091311
"RBFOX2",2022.03156263287,-0.468261198783842,0.694977604998144,-0.673778831743928,0.500451934764632,0.656049383778567
"RBFOX3",84.7246791051256,-1.57394384610163,0.643886271700911,-2.44444386419958,0.0145075655859224,0.0548608241324796
"RBIS",478.887547709426,0.520233584549062,0.457618359469965,1.13682848116413,0.255609994553793,0.420720462391289
"RBISP1",0.0509467409566199,-1.67162581789946,3.51487690579999,-0.475585877599602,0.634369438504774,NA
"RBISP2",2.44245374165792,1.56021171299354,2.57944493365548,0.60486335359851,0.545269794408145,NA
"RBKS",105.687337002062,0.453343575096077,0.52214379131099,0.868235115767305,0.38526563412309,0.554563346721072
"RBL1",339.193357255594,-0.0902322070317366,0.433893786931306,-0.207959205108466,0.835260820550564,0.901627872408631
"RBL2",2411.74108986206,0.691135043201462,0.275122179757865,2.51210223693971,0.012001431411007,0.0474136201513907
"RBM10",394.445207677027,-1.31656753665444,0.379020345381368,-3.47360650344434,0.00051351351931548,0.00406146214265425
"RBM11",4.6305207357271,0.713682761779777,1.97991271368448,0.360461729876799,0.718501870876833,0.824055726397076
"RBM11P1",0,NA,NA,NA,NA,NA
"RBM12",1361.23019480435,0.919461762553952,0.480222009864232,1.91465976916365,0.055535907377611,0.147436996815916
"RBM12B",1325.47104810764,0.886351800563333,0.375107030267789,2.36293038797638,0.0181310749377754,0.0648874007858853
"RBM14",718.359403288434,-0.0903682497828171,0.53195467780775,-0.169879603569304,0.865104821950359,0.9200306657004
"RBM14-RBM4",170.619565453294,1.23024585028199,1.07209564755853,1.14751501238122,0.251168832212446,0.416228004112696
"RBM15",644.237545326636,0.742309906074718,0.602282204625521,1.23249516650797,0.217764171075854,0.377795162888842
"RBM15B",951.766140699038,-0.0542052535905353,0.414687518707208,-0.130713491834818,0.896001958981996,0.940481315021164
"RBM17",854.592799806287,0.715661808018961,0.373647465851337,1.91533965415331,0.0554492016102974,0.147256477212003
"RBM17P1",12.9505643281789,3.19530749533266,1.53593408224635,2.08036759667409,0.0374918289990696,0.111242496787567
"RBM17P2",38.9268941780399,0.527529884857632,1.28978715937489,0.409005378153483,0.682535714320551,0.79888932244423
"RBM17P3",9.66159615645834,1.58126476865632,1.61546679578319,0.978828393615923,0.327664777809839,0.495849119971947
"RBM17P4",16.6565470850103,0.948386731598694,1.26341645382381,0.750652509493872,0.452861810860202,0.614677443617534
"RBM18",392.37333332393,0.493506094037616,0.401374828040523,1.22953922259368,0.218869701451467,0.378933427110553
"RBM19",905.289191620943,-0.130001819535003,0.315645258952141,-0.411860516982179,0.680441661721375,0.797608835570987
"RBM20",63.1588092993154,-0.454404243553354,0.524874070052177,-0.865739554457668,0.386633003513497,0.555480043725781
"RBM22",317.247897861169,-0.993812532384253,0.551414228990623,-1.80229758344004,0.0714985985428645,0.175515075126068
"RBM22P1",0,NA,NA,NA,NA,NA
"RBM22P12",0,NA,NA,NA,NA,NA
"RBM22P13",0,NA,NA,NA,NA,NA
"RBM22P2",77.2811037825481,-1.75177762306471,0.478208120209958,-3.66321178798803,0.000249072435507401,0.00227809875760645
"RBM22P3",0,NA,NA,NA,NA,NA
"RBM22P4",8.02221392157247,0.461887230330857,1.41563160590003,0.326276432657914,0.744215217443605,0.840636031079087
"RBM22P5",0.274676876595098,1.2394742165186,3.44884982797355,0.359387702666915,0.719305072937625,NA
"RBM22P6",0,NA,NA,NA,NA,NA
"RBM22P7",0,NA,NA,NA,NA,NA
"RBM23",795.806048816973,-0.311126269339218,0.332102033951369,-0.936839397330454,0.348841176351384,0.518258268032952
"RBM24",16.4589093515959,0.411351660589292,0.971915830745948,0.423237946719706,0.672121663351072,0.791719374109826
"RBM25",3909.40300016468,-0.577389382747008,0.367633169775733,-1.57055845395896,0.116285246670612,0.244878953017042
"RBM26",1712.91415266573,1.49691718991805,0.47517476039155,3.15024558266641,0.00163133271352059,0.010071793448242
"RBM27",913.723229933157,0.257525172719405,0.415966970969357,0.619100050466209,0.535850450090402,0.685595618862457
"RBM28",1384.75305795344,-0.251527182488445,0.256516582649032,-0.980549404997282,0.326814994929385,0.495192678765686
"RBM3",2888.39588125206,-0.0413850612042648,0.368821331590474,-0.112208968569685,0.910657718191635,0.949600644041009
"RBM33",2229.60116160227,1.08282914831749,0.423549938964364,2.55655602492861,0.0105714046251733,0.0430873337737799
"RBM34",262.84136452474,-0.0445715889083943,0.606042146486919,-0.0735453617652916,0.941372148315528,0.967925910956236
"RBM38",106.9273635501,2.17904517393982,0.587422185952765,3.70950438381134,0.000207665361875977,0.0019642503085603
"RBM39",3710.0994903733,1.31654348740288,0.416023679457724,3.16458786461135,0.00155302762647646,0.00974687373129182
"RBM39P1",8.26188546957192,-7.0628784627304,3.39129564272987,-2.08264899519201,NA,NA
"RBM4",1065.37283277652,0.403888374564208,0.288044782433955,1.40217215931281,0.160863843196085,0.306670252365116
"RBM41",659.060556559591,0.534860061900189,0.354759660098746,1.50766877426625,0.13163932116199,0.266797766278605
"RBM42",390.971535976628,-3.34659562532496,0.575172058962253,-5.81842524020206,5.94046177990637e-09,2.8404524563442e-07
"RBM43",324.174910900543,-0.00881562573497435,0.338617586075375,-0.0260341638990127,0.979230088828468,0.988550895709119
"RBM43P1",17.8567441277181,3.16940440259144,1.26896165160574,2.49763607795467,0.0125024470049803,0.0488988408851124
"RBM44",85.9497075908957,0.831867904516243,0.671631563399995,1.23857774090468,0.215501915582037,0.375160870724378
"RBM45",188.341968704055,1.70705770784226,0.65548673479056,2.60425973133948,0.00920729525057073,0.0388455903514875
"RBM46",3.30679703966778,0.500533525993357,2.50660596473401,0.199685763552578,0.841726348574468,0.904948865751446
"RBM47",1722.20203898689,-0.160109308303676,0.415454949827493,-0.385383080331952,0.699953616289062,0.811515732271254
"RBM48",292.7987239561,-0.237342233026074,0.411992381361137,-0.576084033986126,0.564558382647715,0.708772798867446
"RBM48P1",0,NA,NA,NA,NA,NA
"RBM4B",359.670056503025,0.1292213610194,0.375861400261882,0.343800562998394,0.730996276800289,0.83240060172112
"RBM5",2384.40238318951,1.04048945559181,0.490725603300684,2.12030806746855,0.033980073765981,0.103661060406961
"RBM6",1787.28008020569,1.43680579195793,0.590978212352708,2.43123310119666,0.0150475301489424,0.056439560504094
"RBM7",528.84777290247,0.11094257454727,0.429766900399744,0.258145926184817,0.796294288417238,0.876957294490545
"RBM7P1",0,NA,NA,NA,NA,NA
"RBM8A",891.725040001491,-1.31871815012711,0.418166197444653,-3.15357424436884,0.0016128419686121,0.0100026301748543
"RBM8B",0.160004061870677,-0.305827029175818,3.48154920625754,-0.0878422251295894,0.930002076658149,NA
"RBMS1",2709.16046303107,0.529067894609631,0.295200489211666,1.79223244521887,0.0730957394329411,0.17810777814413
"RBMS1P1",73.0029893940567,1.26474186577606,1.36674593912985,0.925367202174579,0.354774933143514,0.524533397000484
"RBMS2",1301.06503968229,-0.854992871588175,0.447916448458506,-1.90882222461491,0.0562850288356114,0.148782605058101
"RBMS2P1",1.72186171783165,2.13834503949196,2.67690360063279,0.798812866846036,0.424398928608354,NA
"RBMS3",2411.92656018635,-0.00191115121023819,0.295859277660399,-0.0064596629362149,0.994845970519137,0.997028647584448
"RBMX",2146.44115008928,0.75503768983897,0.257021919957043,2.93763928759524,0.00330721571340763,0.0174821246313984
"RBMX2",286.350325509367,-0.20650304852463,0.444149602717894,-0.464940297730699,0.641974211333926,0.76901915288598
"RBMX2P1",8.29761030943238,-2.08170904662942,1.70277569111106,-1.22253862179058,0.221504007873382,0.38223824656413
"RBMX2P2",0.114428002363604,0.260273770200845,3.48830798668945,0.0746131853018675,0.940522483014311,NA
"RBMX2P3",7.39800892377586,2.72817818672117,1.56591099991009,1.74223068033739,0.0814680875116448,0.191895120719987
"RBMX2P4",0.16968670430095,0.691962701567293,3.46779612697062,0.199539614277087,0.841840658632986,NA
"RBMX2P5",0.416771340963731,-1.35347114570016,3.46870031092987,-0.390195469304563,0.696392011611627,NA
"RBMXL1",524.2647286288,-0.20651450688546,0.346562438093427,-0.59589408483382,0.55124598507653,0.698525179309878
"RBMXL2",2.67147497046425,2.5979444895681,2.68040150455753,0.969237065846579,0.332426921416521,0.500812537828536
"RBMXL3",0.261897543783917,-0.876377102566686,3.47421970424756,-0.252251491606945,0.800846679999247,NA
"RBMXP1",0,NA,NA,NA,NA,NA
"RBMXP2",0.228856004727208,1.02757616964966,3.45538504696707,0.297383983458402,0.766173370230802,NA
"RBMXP3",0.167653129990995,0.679777085298207,3.46830003420959,0.195997197068657,0.844612359865849,NA
"RBMXP4",5.93640671837102,2.09362779270061,2.00418727608217,1.04462682588888,0.296195476245887,0.463748849695072
"RBMXP5",0.0565622347669832,-0.4291876519714,3.52403195371485,-0.121788808276546,0.903066277668431,NA
"RBMY1A1",0,NA,NA,NA,NA,NA
"RBMY1A3P",0,NA,NA,NA,NA,NA
"RBMY1B",0,NA,NA,NA,NA,NA
"RBMY1D",0,NA,NA,NA,NA,NA
"RBMY1E",0,NA,NA,NA,NA,NA
"RBMY1F",0,NA,NA,NA,NA,NA
"RBMY1HP",0,NA,NA,NA,NA,NA
"RBMY1J",0,NA,NA,NA,NA,NA
"RBMY1KP",0,NA,NA,NA,NA,NA
"RBMY2AP",0,NA,NA,NA,NA,NA
"RBMY2BP",0,NA,NA,NA,NA,NA
"RBMY2CP",0,NA,NA,NA,NA,NA
"RBMY2DP",0,NA,NA,NA,NA,NA
"RBMY2EP",0,NA,NA,NA,NA,NA
"RBMY2FP",8.7830371167281,0.259672581667713,1.02328215099315,0.253764400576797,0.799677577551932,0.879420397044177
"RBMY2GP",0,NA,NA,NA,NA,NA
"RBMY2HP",0,NA,NA,NA,NA,NA
"RBMY2JP",0,NA,NA,NA,NA,NA
"RBMY2KP",0,NA,NA,NA,NA,NA
"RBMY2NP",0,NA,NA,NA,NA,NA
"RBMY2OP",0,NA,NA,NA,NA,NA
"RBMY2QP",2.84902090436602,2.05532609615896,1.79020731065266,1.14809390171111,0.250929801407362,0.415866454181813
"RBMY2TP",0,NA,NA,NA,NA,NA
"RBMY2UP",0,NA,NA,NA,NA,NA
"RBMY2WP",0,NA,NA,NA,NA,NA
"RBMY2XP",0,NA,NA,NA,NA,NA
"RBMY2YP",0,NA,NA,NA,NA,NA
"RBMY3AP",0,NA,NA,NA,NA,NA
"RBP1",38.2100479814649,0.265662780579475,0.81581183270583,0.325642225240032,0.744695060914678,0.840892219933048
"RBP2",20.025322056389,1.43768942979731,1.15526645462485,1.24446565901905,0.213328230682571,0.372824225749827
"RBP3",1.01153986531852,2.32862877017905,2.8694454091695,0.811525726447961,0.417063825055842,NA
"RBP4",246.922070596057,0.199780211185027,0.983917442150241,0.203045705489711,0.839099308383603,0.903390988653383
"RBP5",233.521991424506,0.547014676938126,0.615625134907938,0.888551564776392,0.37424413156654,0.543524928203455
"RBP7",48.5396087744439,-1.00812669800483,1.15809921858803,-0.87050114689996,0.384026592714871,0.553339083114743
"RBPJ",5424.54160446875,0.782031995846282,0.365118346010222,2.14185894626174,0.0322048343123581,0.0996944870911517
"RBPJL",5.00791685491959,-6.3139043484941,1.92540393623719,-3.27926220034292,0.00104078885227134,0.00708269246601985
"RBPJP2",0.226248939067933,1.01553161518077,3.45578473640927,0.293864257365742,0.76886163128949,NA
"RBPJP5",0,NA,NA,NA,NA,NA
"RBPJP6",0.218114641828115,0.97712851437271,3.45708051548553,0.282645576229941,0.777448539461661,NA
"RBPJP7",0.560414150522819,-3.33249726462335,3.48239480481589,-0.95695561572018,0.338589657913563,NA
"RBPMS",771.462259489896,0.20624203678978,0.340900704181962,0.604991524686598,0.545184628088979,0.693356059412307
"RBPMS2",33.7486807781389,-2.20038531953044,1.26436306719239,-1.74031128923795,0.0818043728150894,0.192513820995781
"RBPMS2P1",0.900934199214013,1.72859290798578,3.39962369291759,0.508465955095837,0.611126608838812,NA
"RBPMSLP",17.3788353402631,2.11928692611623,1.43440459600519,1.47746802542214,0.139550223171193,0.27752761817379
"RBSN",1052.39938521017,-0.706586349655542,0.374485483935511,-1.88681906233039,0.0591846662924603,0.154233634996695
"RBX1",422.975241004592,0.033863022779518,0.504709773950212,0.0670940499417761,0.946506830682014,0.970983066763766
"RBX1P1",0,NA,NA,NA,NA,NA
"RBX1P2",1.5560891783972,2.17121310755935,2.80974360086154,0.772744212992817,0.439673775000992,NA
"RC3H1",1698.45625935576,1.09311876872351,0.363832493217916,3.00445614149365,0.00266056114517828,0.0148222768018189
"RC3H2",1493.50730772498,0.899161217522393,0.273193338281833,3.29129993863465,0.000997255220927849,0.00683326287693953
"RCAN1",990.468262700198,0.854518256751719,0.512347025949167,1.66785052605439,0.0953454029244061,0.213918306392453
"RCAN2",285.124956058579,0.477927381551864,0.499628110783082,0.956566236440927,0.338786237386412,0.507441315147811
"RCAN3",430.781173709851,0.621263623291059,0.559363375224117,1.11066196109486,0.266713881436813,0.432886290758536
"RCBTB1",515.667048976265,0.878842340693478,0.372170775777914,2.36139535366934,0.0182063094746511,0.0650874707569158
"RCBTB2",497.782898235548,0.930116902594468,0.466897076716699,1.99212406540476,0.0463574471065911,0.129384257818914
"RCBTB2P1",1.27246135930125,3.23789138248413,3.39920624446438,0.952543373252815,0.34082148000502,NA
"RCC1",325.135122551387,0.910350608542764,0.483968560978945,1.88101187131114,0.0599703039932344,0.15581807288521
"RCC1L",269.300406271757,-1.2594615708759,0.539670513180959,-2.33376021130432,0.0196082813099626,0.0688205458615286
"RCC2",963.411997863484,0.289717645517123,0.399795109883284,0.724665305690465,0.468657384373036,0.628205686521947
"RCC2P1",0.362242680506702,-2.01515397667544,3.50310611726126,-0.575247768472082,0.565123740657516,NA
"RCC2P2",0,NA,NA,NA,NA,NA
"RCC2P3",0,NA,NA,NA,NA,NA
"RCC2P4",6.56801289740356,0.466453510646016,1.73790379566447,0.268400075890089,0.788391381102517,0.871865543416699
"RCC2P5",2.23294201880322,-5.17319478345654,3.41245916162093,-1.51597265738391,0.129526266403168,NA
"RCC2P6",1.34968430577285,-2.07821595516512,3.36728206858973,-0.617179052076119,0.537116631169114,NA
"RCC2P7",0.356627186696339,-2.85928771275006,3.50206856237239,-0.816456805977866,0.414238918319322,NA
"RCC2P8",1.97917287662152,-4.9685689529719,3.4168276778402,-1.45414677631989,0.145905617358475,NA
"RCCD1",120.87675406546,-0.229112450606937,0.419012517136456,-0.546791423255559,0.584522036121316,0.725883462769241
"RCE1",116.620745639771,0.325258780836433,0.470732185927143,0.690963546917472,0.48958844951851,0.646440688537228
"RCHY1",341.259168048585,0.76973189388386,0.430187678512806,1.78929321394068,0.0735676063743109,0.178755118632389
"RCL1",440.661203132674,0.848410471273239,0.609653090656955,1.39162826249105,0.164034995887083,0.310902450854805
"RCN1",1023.77460654696,0.852681934955625,0.327874329328617,2.60063645940702,0.00930510032933978,0.0391389564536563
"RCN1P1",0,NA,NA,NA,NA,NA
"RCN1P2",82.2630954534224,2.12187954250676,1.04927406484601,2.02223576622774,0.0431520009547419,0.1229153924338
"RCN2",614.697532386345,0.283150162739829,0.356407643353055,0.794455921528436,0.426930059956444,0.592879124214482
"RCN3",1035.13594906459,-3.3977584349106,0.460530483723313,-7.37792297143999,1.6077793600409e-13,2.37463056739671e-11
"RCOR1",690.856945970718,1.07453174680485,0.363935279855064,2.95253526185418,0.00315176070819803,0.0168832943623069
"RCOR2",12.9011142159112,-1.96578670860657,1.11531068733058,-1.76254628502804,0.0779770434271057,0.186023482758203
"RCOR3",961.585284309061,1.05342268650909,0.435478206714667,2.41900207694967,0.0155631513482962,0.0579267639973264
"RCSD1",1500.73705181468,0.497352880131941,0.331931217338216,1.49836126930228,0.134039413412209,0.270042625444683
"RCVRN",21.960123960436,0.0579597793873126,0.894583501022094,0.0647896806962028,0.948341457799431,0.971634567959656
"RD3",31.8002734488875,-0.68830095244927,0.54550385814707,-1.26177100705986,0.207031197656463,0.36456725691709
"RD3L",4.41292830644189,-4.25335802332905,2.82229353473479,-1.50705728195233,0.131795975138812,0.267060970354956
"RDH10",139.418301019256,0.00102669368705678,0.656232868029889,0.00156452646167979,0.998751689000516,0.99950361006732
"RDH11",568.929183847658,0.658306111769896,0.344999805799471,1.90813473139324,0.0563738047713187,0.148977772476517
"RDH12",2.96194367363074,1.04783176256507,1.90649961644709,0.549610266650767,0.582586715536154,0.724472777914144
"RDH13",301.226947721511,-1.85556236679264,0.339891278297253,-5.4592820859906,4.78063694257048e-08,1.72376077082255e-06
"RDH14",243.431501686165,0.495813990081597,0.385800772262485,1.2851555147854,0.198737945310839,0.354658646606322
"RDH16",392.92615221431,1.39596153855449,0.666463151856042,2.09458172543652,NA,NA
"RDH5",76.374482168683,-1.53449967285855,1.03540147190344,-1.48203350535865,0.138331380035798,0.275956917111933
"RDH8",12.4331647080485,-2.46047795583877,1.63577205121224,-1.50416921111677,0.132537803198505,0.268155378789952
"RDM1",21.5821405483538,2.1293609223486,0.89563787471558,2.37747976326348,0.0174313994330782,0.0631017925374268
"RDM1P1",24.5234238821107,1.53392981935498,1.1315661812023,1.35558118017028,0.175232463144521,0.325504013661133
"RDM1P2",49.0260624944557,1.57993067708165,1.14172298531469,1.38381262127799,0.166415837396794,0.313916430818923
"RDM1P3",14.428920399437,2.4154069201077,1.58682177744484,1.52216648047085,0.127967371649396,0.261965238533605
"RDM1P4",28.9691451701351,3.78729061741089,1.28017320656828,2.95842046840158,0.00309220023095537,0.0166591138624748
"RDM1P5",67.4094733225381,-0.555223830511682,0.835694082314422,-0.664386457032233,0.50644299851366,0.660731986348483
"RDX",1432.42910136083,0.215301347887802,0.234542380378785,0.917963514909717,0.358637967363811,0.527966609786884
"RDXP1",0.215017951447206,-0.5995417762765,3.47512324740094,-0.172523888677877,0.863025682475544,NA
"RDXP2",0,NA,NA,NA,NA,NA
"RDXP3",0,NA,NA,NA,NA,NA
"REC114",16.1945747503739,2.94431680265768,1.35174235468594,2.17816419856264,0.0293938144266037,0.0933120494653207
"REC8",62.3884861338384,-1.58341291868533,0.682141020399634,-2.3212398482614,0.0202739026470007,0.0705236121560619
"RECK",602.354776544168,-0.42731832417625,0.605271251771989,-0.705994746859751,0.480191404276491,0.637877175874014
"RECQL",1096.94020440166,1.02660896832842,0.331687415049781,3.09510979840566,0.00196740051472207,0.01170635597226
"RECQL4",32.5840117698674,-0.842701111312872,0.809502943964378,-1.0410105578936,0.297870648228948,0.465494384750921
"RECQL5",221.258584295415,-0.556584668309579,0.349093124332124,-1.59437304694678,0.110852505594903,0.236850418887351
"REELD1",23.8187396423487,1.72438810601474,1.06259798941239,1.62280384792401,0.104631342919801,0.227585145705931
"REEP1",64.0167218045355,0.308082416398643,1.08052546508842,0.285122772533116,0.775550083891561,0.863411117962805
"REEP2",199.204217531954,-3.56255580615134,0.617885535917771,-5.76572131739534,8.13093223189174e-09,3.75283930027059e-07
"REEP3",1357.10315668718,0.71004643322994,0.35180348245167,2.01830416311324,0.0435595934160319,0.123687657807215
"REEP4",75.6779621624871,-0.361536626528481,0.933016536825737,-0.387492195753017,0.698391861438089,0.810596386589094
"REEP5",1428.15538496707,0.14822848012828,0.334568525570713,0.443043707938244,0.657734120575041,0.781140069697168
"REEP6",5.8681634669776,-2.59715949447066,2.34151400782704,-1.10917956748884,0.267352725236005,0.433499714440978
"REG1A",0,NA,NA,NA,NA,NA
"REG1B",0,NA,NA,NA,NA,NA
"REG1CP",0.281308742948162,-0.429187651971426,3.52403195371485,-0.121788808276553,0.903066277668426,NA
"REG3A",0,NA,NA,NA,NA,NA
"REG3G",0.114428002363604,0.260273770200845,3.48830798668945,0.0746131853018675,0.940522483014311,NA
"REG4",5.78604501023542,-1.87688186605847,1.29599423336241,-1.44821776034371,0.147556159060963,0.288830072154712
"REL",4595.49195313697,-0.668456430650421,0.455609691597752,-1.46716903300772,0.142330078674129,0.28159549897633
"RELA",526.034373999624,-1.44962751910009,0.273321942322959,-5.30373634396027,1.13456146436352e-07,3.5513376825658e-06
"RELB",118.476939435692,0.284405544517819,0.473865134301652,0.600182465285096,0.548384638312787,0.695954841798826
"RELCH",1383.9891995343,1.4538492344504,0.52998918267744,2.74316775128454,0.00608495912762487,0.0280267960373556
"RELL1",1406.31299890311,0.42540811355079,0.260006084016253,1.63614676618182,0.101808874540624,0.223835830793418
"RELL2",25.1670218404861,1.288747053415,1.37923172475972,0.934394873812462,0.350100241031457,0.519393504905225
"RELN",284.120891043566,0.134739831097509,0.789871761573197,0.17058443870578,0.864550534684249,0.919865160676054
"RELT",253.889521281216,0.169122604406022,0.573288525333877,0.295004342372852,0.767990562522355,0.858013325832534
"REM1",88.7291156948836,-0.413317299988801,0.591407736897066,-0.698870295741056,0.484633092522191,0.641981081039063
"REM2",5.03634401769303,2.14306224913308,2.32706472564837,0.920929368879493,0.357087304150925,0.526559532912384
"REN",1.23444764425408,-0.283043558526396,3.37426740996596,-0.0838829660300252,0.933149482961966,NA
"RENBP",270.969234803736,-2.66034537575151,0.47603792579307,-5.58851560265797,2.29018803643131e-08,9.15111407984046e-07
"REP15",23.4219501723409,-0.104529429738577,1.13614010061837,-0.0920039964100243,0.926694864385581,0.959614069124077
