"","SRR4785988.sorted.bam","SRR4785986.sorted.bam","SRR4785980.sorted.bam","SRR4785979.sorted.bam","SRR4785831.sorted.bam","SRR4785828.sorted.bam","SRR4785820.sorted.bam","SRR4785819.sorted.bam"
"CIDEB_1",0,0,0,0,0,0,0,0
"LTB4R2_1",0,0,0,0,0,0,0,0
"LTB4R_1",0,0,0,0,0,0,0,0
"ADCY4_1",0,0,0,0,0,0,0,0
"RIPK3_1",0,0,0,0,0,0,0,0
"LOC124903413_1",0,0,0,0,0,0,0,0
"NFATC4_1",0,0,0,0,0,0,0,0
"LOC124903292_1",0,0,0,0,0,0,0,0
"LINC00871_1",0,0,0,0,0,0,0,0
"LOC124903309_1",0,0,0,0,0,0,0,0
"SGPP1_1",0,0,0,0,0,0,0,0
"EIF2S2P1_1",0,0,0,0,0,0,0,0
"RNU7-116P_1",0,0,0,0,0,0,0,0
"HMGN2P14_1",0,0,0,0,0,0,0,0
"OCA2_1",0,0,0,0,0,0,0,0
"RPL5P32_1",0,0,0,0,0,0,0,0
"HERC2_1",0,0,0,0,0,0,0,0
"RPL41P2_1",0,0,0,0,0,0,0,0
"LOC124905371",0,0,0,0,0,0,0,0
"HERC2P1_1",0,0,0,0,0,0,0,0
"LOC101060587_1",0,0,0,0,0,0,0,0
"GOLGA6L24_1",0,0,0,0,0,0,0,0
"MPHOSPH10P7_1",0,0,0,0,0,0,0,0
"GOLGA8F_1",0,0,0,0,0,0,0,0
"ABCB10P3_1",0,0,0,0,0,0,0,0
"MIR4509-2_1",0,0,0,0,0,0,0,0
"LOC101059997_1",0,0,0,0,0,0,0,0
"MIR4509-3_1",0,0,0,0,0,0,0,0
"ABCB10P4_1",0,0,0,0,0,0,0,0
"GOLGA8G_1",0,0,0,0,0,0,0,0
"MPHOSPH10P8_1",0,0,0,0,0,0,0,0
"GOLGA6L25_1",0,0,0,0,0,0,0,0
"LOC105369220_1",0,0,0,0,0,0,0,0
"HERC2P11_1",0,0,0,0,0,0,0,0
"LOC124903450_1",0,0,0,0,0,0,0,0
"HERC2P9_1",0,0,0,0,0,0,0,0
"LOC100419574_1",0,0,0,0,0,0,0,0
"GOLGA8M_1",0,0,0,0,0,0,0,0
"LOC107984746_1",0,0,0,0,0,0,0,0
"RN7SL719P_1",0,0,0,0,0,0,0,0
"WHAMMP2_1",0,0,0,0,0,0,0,0
"LOC100996670_1",0,0,0,0,0,0,0,0
"LOC100289656_1",0,0,0,0,0,0,0,0
"PDCD6IPP2_1",0,0,0,0,0,0,0,0
"LOC124905405",0,0,0,0,0,0,0,0
"LOC100129687_1",0,0,0,0,0,0,0,0
"GOLGA6L7_1",0,0,0,0,0,0,0,0
"FTLP11_1",0,0,0,0,0,0,0,0
"APBA2_1",0,0,0,0,0,0,0,0
"ENTREP2_1",0,0,0,0,0,0,0,0
"LOC100420707_1",0,0,0,0,0,0,0,0
"NSMCE3_1",0,0,0,0,0,0,0,0
"TUBBP8_1",0,0,0,0,0,0,0,0
"LCIIAR_1",0,0,0,0,0,0,0,0
"LOC105370743_1",0,0,0,0,0,0,0,0
"TJP1_1",0,0,0,0,0,0,0,0
"HMGN2P5_1",0,0,0,0,0,0,0,0
"NCAPGP2_1",0,0,0,0,0,0,0,0
"SYNGR2P1_1",0,0,0,0,0,0,0,0
"GOLGA8J_1",0,0,0,0,0,0,0,0
"RN7SL673P_1",0,0,0,0,0,0,0,0
"DNM1P28_1",0,0,0,0,0,0,0,0
"ULK4P3_1",0,0,0,0,0,0,0,0
"LOC124900359_1",0,0,0,0,0,0,0,0
"GOLGA8T_1",0,0,0,0,0,0,0,0
"LOC101929922",0,0,0,0,0,0,0,0
"RN7SL469P_1",0,0,0,0,0,0,0,0
"DNM1P30_1",0,0,0,0,0,0,0,0
"LOC105370746_1",0,0,0,0,0,0,0,0
"LOC105370747_1",0,0,0,0,0,0,0,0
"LINC02249_1",0,0,0,0,0,0,0,0
"LOC728424_1",0,0,0,0,0,0,0,0
"RNU6-17P_1",0,0,0,0,0,0,0,0
"CHRFAM7A_1",0,0,0,0,0,0,0,0
"LOC105370751_1",0,0,0,0,0,0,0,0
"LOC124900358_1",0,0,0,0,0,0,0,0
"ULK4P2_1",0,0,0,0,0,0,0,0
"DNM1P50_1",0,0,0,0,0,0,0,0
"GOLGA8Q_1",0,0,0,0,0,0,0,0
"LOC124903452_1",0,0,0,0,0,0,0,0
"MPHOSPH10P3_1",0,0,0,0,0,0,0,0
"WHAMMP4_1",0,0,0,0,0,0,0,0
"LOC105376704_1",0,0,0,0,0,0,0,0
"GOLGA8R_1",0,0,0,0,0,0,0,0
"LOC100288482_1",0,0,0,0,0,0,0,0
"RN7SL196P_1",0,0,0,0,0,0,0,0
"DNM1P29_1",0,0,0,0,0,0,0,0
"ULK4P1_1",0,0,0,0,0,0,0,0
"LOC124900357_1",0,0,0,0,0,0,0,0
"ARHGAP11B-DT_1",0,0,0,0,0,0,0,0
"GOLGA8H_1",0,0,0,0,0,0,0,0
"RN7SL628P_1",0,0,0,0,0,0,0,0
"ARHGAP11B_1",0,0,0,0,0,0,0,0
"LOC100288637_1",0,0,0,0,0,0,0,0
"LOC101930434_1",0,0,0,0,0,0,0,0
"LOC124905372",0,0,0,0,0,0,0,0
"RN7SL82P_1",0,0,0,0,0,0,0,0
"LOC124900565",0,0,0,0,0,0,0,0
"LOC124903453_1",0,0,0,0,0,0,0,0
"HERC2P10_1",0,0,0,0,0,0,0,0
"LOC100629121_1",0,0,0,0,0,0,0,0
"TMEM183AP3_1",0,0,0,0,0,0,0,0
"FAN1_1",0,0,0,0,0,0,0,0
"MTMR10_1",0,0,0,0,0,0,0,0
"RNU6-466P_1",0,0,0,0,0,0,0,0
"TRPM1_1",0,0,0,0,0,0,0,0
"TRPM1-AS1_1",0,0,0,0,0,0,0,0
"MIR211_1",0,0,0,0,0,0,0,0
"LOC107984779",0,0,0,0,0,0,0,0
"LINC02352_1",0,0,0,0,0,0,0,0
"LOC107984092",0,0,0,0,0,0,0,0
"LINC03034_1",0,0,0,0,0,0,0,0
"KLF13_1",0,0,0,0,0,0,0,0
"LOC105370939_1",0,0,0,0,0,0,0,0
"UBE2CP4_1",0,0,0,0,0,0,0,0
"LOC400347_1",0,0,0,0,0,0,0,0
"OTUD7A_1",0,0,0,0,0,0,0,0
"DEPDC1P1_1",0,0,0,0,0,0,0,0
"LOC124900362_1",0,0,0,0,0,0,0,0
"LOC124903441_1",0,0,0,0,0,0,0,0
"CHRNA7_1",0,0,0,0,0,0,0,0
"LOC102724078_1",0,0,0,0,0,0,0,0
"RNU6-18P_1",0,0,0,0,0,0,0,0
"LOC644110_1",0,0,0,0,0,0,0,0
"LOC101060588",0,0,0,0,0,0,0,0
"LOC107984723",0,0,0,0,0,0,0,0
"WHAMMP1_1",0,0,0,0,0,0,0,0
"LINC02256_1",0,0,0,0,0,0,0,0
"ARHGAP11A-DT_1",0,0,0,0,0,0,0,0
"GOLGA8N_1",0,0,0,0,0,0,0,0
"RN7SL286P_1",0,0,0,0,0,0,0,0
"ARHGAP11A_1",0,0,0,0,0,0,0,0
"ARHGAP11A-SCG5_1",0,0,0,0,0,0,0,0
"SCG5_1",0,0,0,0,0,0,0,0
"SCG5-AS1_1",0,0,0,0,0,0,0,0
"GREM1_1",0,0,0,0,0,0,0,0
"GREM1-AS1_1",0,0,0,0,0,0,0,0
"FMN1_1",0,0,0,0,0,0,0,0
"LOC107984089_1",0,0,0,0,0,0,0,0
"LOC107984761_1",0,0,0,0,0,0,0,0
"LOC124903606_1",0,0,0,0,0,0,0,0
"LOC100507412_1",0,0,0,0,0,0,0,0
"LOC124905531",0,0,0,0,0,0,0,0
"LOC124905523",0,0,0,0,0,0,0,0
"LOC124905524",0,0,0,0,0,0,0,0
"LOC128966565",0,0,0,0,0,0,0,0
"LOC124905525",0,0,0,0,0,0,0,0
"LOC124905526",0,0,0,0,0,0,0,0
"LOC124905527",0,0,0,0,0,0,0,0
"LOC102724525",0,0,0,0,0,0,0,0
"LOC105379279",0,0,0,0,0,0,0,0
"LOC124905528",0,0,0,0,0,0,0,0
"LOC124905529",0,0,0,0,0,0,0,0
"RNU6-978P_1",0,0,0,0,0,0,0,0
"IGHV1OR15-9_1",0,0,0,0,0,0,0,0
"SLC20A1P3_1",0,0,0,0,0,0,0,0
"IGHV1OR15-2_1",0,0,0,0,0,0,0,0
"FAM30B_1",0,0,0,0,0,0,0,0
"LOC646071_1",0,0,0,0,0,0,0,0
"BCAR1P1_1",0,0,0,0,0,0,0,0
"RN7SL584P_1",0,0,0,0,0,0,0,0
"LOC105379203_1",0,0,0,0,0,0,0,0
"BMS1P15_1",0,0,0,0,0,0,0,0
"LOC124905484",0,0,0,0,0,0,0,0
"RHPN2P1_1",0,0,0,0,0,0,0,0
"CHEK2P2_1",0,0,0,0,0,0,0,0
"LOC124903442_1",0,0,0,0,0,0,0,0
"LOC124903613_1",0,0,0,0,0,0,0,0
"HERC2P3_1",0,0,0,0,0,0,0,0
"LOC100996379_1",0,0,0,0,0,0,0,0
"GOLGA6L6_1",0,0,0,0,0,0,0,0
"MPHOSPH10P4_1",0,0,0,0,0,0,0,0
"GOLGA8CP_1",0,0,0,0,0,0,0,0
"RN7SL759P_1",0,0,0,0,0,0,0,0
"SPATA31E2P_1",0,0,0,0,0,0,0,0
"LOC401805_1",0,0,0,0,0,0,0,0
"LOC124905498",0,0,0,0,0,0,0,0
"IGHV1OR15-6_1",0,0,0,0,0,0,0,0
"NBEAP1_1",0,0,0,0,0,0,0,0
"LOC105370714_1",0,0,0,0,0,0,0,0
"LOC124905485",0,0,0,0,0,0,0,0
"LOC124905495",0,0,0,0,0,0,0,0
"LOC124905496",0,0,0,0,0,0,0,0
"LOC124903443_1",0,0,0,0,0,0,0,0
"LONRF2P3_1",0,0,0,0,0,0,0,0
"LOC128966563",0,0,0,0,0,0,0,0
"GRAMD4P5_1",0,0,0,0,0,0,0,0
"MIR3118-2_1",0,0,0,0,0,0,0,0
"POTEB2_1",0,0,0,0,0,0,0,0
"VN1R61P_1",0,0,0,0,0,0,0,0
"NF1P1_1",0,0,0,0,0,0,0,0
"MIR5701-1_1",0,0,0,0,0,0,0,0
"LINC01193_1",0,0,0,0,0,0,0,0
"OR11J5P_1",0,0,0,0,0,0,0,0
"OR4M2-OT1_1",0,0,0,0,0,0,0,0
"OR11H3P_1",0,0,0,0,0,0,0,0
"OR11K1P_1",0,0,0,0,0,0,0,0
"OR4Q1P_1",0,0,0,0,0,0,0,0
"LOC124905474",0,0,0,0,0,0,0,0
"LOC124905520",0,0,0,0,0,0,0,0
"OR4M2_1",0,0,0,0,0,0,0,0
"OR4N4_1",0,0,0,0,0,0,0,0
"OR4N3P_1",0,0,0,0,0,0,0,0
"RPS8P10_1",0,0,0,0,0,0,0,0
"IGHV1OR15-1_1",0,0,0,0,0,0,0,0
"LOC642131_1",0,0,0,0,0,0,0,0
"LOC124905475",0,0,0,0,0,0,0,0
"IGHV1OR15-4_1",0,0,0,0,0,0,0,0
"MIR1268A_1",0,0,0,0,0,0,0,0
"LOC124905490",0,0,0,0,0,0,0,0
"REREP3_1",0,0,0,0,0,0,0,0
"LOC124905499",0,0,0,0,0,0,0,0
"LOC124905500",0,0,0,0,0,0,0,0
"LOC124905491",0,0,0,0,0,0,0,0
"LOC124905486",0,0,0,0,0,0,0,0
"LOC124905476",0,0,0,0,0,0,0,0
"LOC124905489",0,0,0,0,0,0,0,0
"LOC124905487",0,0,0,0,0,0,0,0
"LOC283804_1",0,0,0,0,0,0,0,0
"LOC124905477",0,0,0,0,0,0,0,0
"LOC124905488",0,0,0,0,0,0,0,0
"LOC124900633_1",0,0,0,0,0,0,0,0
"LOC124905497",0,0,0,0,0,0,0,0
"LOC646214_1",0,0,0,0,0,0,0,0
"RNU6-1235P_1",0,0,0,0,0,0,0,0
"LOC124905492",0,0,0,0,0,0,0,0
"LOC124905493",0,0,0,0,0,0,0,0
"LOC124905494",0,0,0,0,0,0,0,0
"LONRF2P4_1",0,0,0,0,0,0,0,0
"CXADRP2_1",0,0,0,0,0,0,0,0
"POTEB3_1",0,0,0,0,0,0,0,0
"GRAMD4P6_1",0,0,0,0,0,0,0,0
"MIR3118-3_1",0,0,0,0,0,0,0,0
"LOC124900632_1",0,0,0,0,0,0,0,0
"NF1P9_1",0,0,0,0,0,0,0,0
"MIR5701-2_1",0,0,0,0,0,0,0,0
"OR11J1P_1",0,0,0,0,0,0,0,0
"LINC02203_1",0,0,0,0,0,0,0,0
"LOC107987217_1",0,0,0,0,0,0,0,0
"OR11K1BP_1",0,0,0,0,0,0,0,0
"OR4H6BP_1",0,0,0,0,0,0,0,0
"LOC124903610_1",0,0,0,0,0,0,0,0
"OR4M2B_1",0,0,0,0,0,0,0,0
"OR4N4C_1",0,0,0,0,0,0,0,0
"OR4N3BP_1",0,0,0,0,0,0,0,0
"LOC107987218",0,0,0,0,0,0,0,0
"LOC102724737_1",0,0,0,0,0,0,0,0
"LOC102724760_1",0,0,0,0,0,0,0,0
"IGHV1OR15-3_1",0,0,0,0,0,0,0,0
"LOC102724971_1",0,0,0,0,0,0,0,0
"LOC101928039_1",0,0,0,0,0,0,0,0
"LOC124905478",0,0,0,0,0,0,0,0
"LOC124905501",0,0,0,0,0,0,0,0
"LOC124905521",0,0,0,0,0,0,0,0
"LOC124905503",0,0,0,0,0,0,0,0
"LOC124905502",0,0,0,0,0,0,0,0
"LOC124905479",0,0,0,0,0,0,0,0
"LOC124905504",0,0,0,0,0,0,0,0
"LOC124905505",0,0,0,0,0,0,0,0
"LOC124905506",0,0,0,0,0,0,0,0
"BMS1P16_1",0,0,0,0,0,0,0,0
"LOC124905507",0,0,0,0,0,0,0,0
"LOC124905508",0,0,0,0,0,0,0,0
"RN7SL400P_1",0,0,0,0,0,0,0,0
"BCAR1P2_1",0,0,0,0,0,0,0,0
"LOC124905509",0,0,0,0,0,0,0,0
"FAM30C_1",0,0,0,0,0,0,0,0
"LOC124905510",0,0,0,0,0,0,0,0
"LOC124905511",0,0,0,0,0,0,0,0
"OR11J6P_1",0,0,0,0,0,0,0,0
"OR11J2P_1",0,0,0,0,0,0,0,0
"MIR5701-3_1",0,0,0,0,0,0,0,0
"NF1P2_1",0,0,0,0,0,0,0,0
"ZNF519P2_1",0,0,0,0,0,0,0,0
"VN1R63P_1",0,0,0,0,0,0,0,0
"POTEB_1",0,0,0,0,0,0,0,0
"LOC124905519",0,0,0,0,0,0,0,0
"MIR3118-4_1",0,0,0,0,0,0,0,0
"LOC100287357_1",0,0,0,0,0,0,0,0
"LOC124905513",0,0,0,0,0,0,0,0
"LOC124905514",0,0,0,0,0,0,0,0
"LOC124905518",0,0,0,0,0,0,0,0
"RNU6-498P_1",0,0,0,0,0,0,0,0
"LOC124905517",0,0,0,0,0,0,0,0
"LOC105370715",0,0,0,0,0,0,0,0
"LOC124905515",0,0,0,0,0,0,0,0
"NBEAP4_1",0,0,0,0,0,0,0,0
"LOC124905516",0,0,0,0,0,0,0,0
"LOC441711_1",0,0,0,0,0,0,0,0
"SPATA31E3P_1",0,0,0,0,0,0,0,0
"GOLGA8EP_1",0,0,0,0,0,0,0,0
"RN7SL545P_1",0,0,0,0,0,0,0,0
"GOLGA6L22_1",0,0,0,0,0,0,0,0
"HERC2P7_1",0,0,0,0,0,0,0,0
"HERC2P2_1",0,0,0,0,0,0,0,0
"LOC100419579_1",0,0,0,0,0,0,0,0
"LOC101927846_1",0,0,0,0,0,0,0,0
"RN7SL495P_1",0,0,0,0,0,0,0,0
"GOLGA8IP_1",0,0,0,0,0,0,0,0
"WHAMMP3_1",0,0,0,0,0,0,0,0
"LOC100133165_1",0,0,0,0,0,0,0,0
"PDCD6IPP1_1",0,0,0,0,0,0,0,0
"LOC100132817_1",0,0,0,0,0,0,0,0
"LOC283683_1",0,0,0,0,0,0,0,0
"LOC729900_1",0,0,0,0,0,0,0,0
"NIPA1_1",0,0,0,0,0,0,0,0
"NIPA2_1",0,0,0,0,0,0,0,0
"CYFIP1_1",0,0,0,0,0,0,0,0
"TUBGCP5_1",0,0,0,0,0,0,0,0
"ELMO2P1_1",0,0,0,0,0,0,0,0
"LOC101060118_1",0,0,0,0,0,0,0,0
"GOLGA6L1_1",0,0,0,0,0,0,0,0
"MPHOSPH10P5_1",0,0,0,0,0,0,0,0
"GOLGA8DP_1",0,0,0,0,0,0,0,0
"ABCB10P1_1",0,0,0,0,0,0,0,0
"MIR4509-1_1",0,0,0,0,0,0,0,0
"LOC100421667_1",0,0,0,0,0,0,0,0
"LOC124905480",0,0,0,0,0,0,0,0
"LOC124907502",0,0,0,0,0,0,0,0
"LOC124905482",0,0,0,0,0,0,0,0
"LOC124905481",0,0,0,0,0,0,0,0
"LOC102723534_1",0,0,0,0,0,0,0,0
"LOC102723564_1",0,0,0,0,0,0,0,0
"LOC100996611_1",0,0,0,0,0,0,0,0
"GOLGA6L26_1",0,0,0,0,0,0,0,0
"GOLGA8S_1",0,0,0,0,0,0,0,0
"LOC105370726_1",0,0,0,0,0,0,0,0
"LOC105370728_1",0,0,0,0,0,0,0,0
"HERC2P6_1",0,0,0,0,0,0,0,0
"GOLGA6L2_1",0,0,0,0,0,0,0,0
"LOC105370729_1",0,0,0,0,0,0,0,0
"LOC105370730",0,0,0,0,0,0,0,0
"LOC107984793",0,0,0,0,0,0,0,0
"MIR4508_1",0,0,0,0,0,0,0,0
"MKRN3_1",0,0,0,0,0,0,0,0
"MAGEL2_1",0,0,0,0,0,0,0,0
"NDN_1",0,0,0,0,0,0,0,0
"RNU6-741P_1",0,0,0,0,0,0,0,0
"LOC107984787_1",0,0,0,0,0,0,0,0
"PWRN4_1",0,0,0,0,0,0,0,0
"LOC105370732_1",0,0,0,0,0,0,0,0
"PWRN2_1",0,0,0,0,0,0,0,0
"PWRN1_1",0,0,0,0,0,0,0,0
"LOC102723749_1",0,0,0,0,0,0,0,0
"LOC102725165_1",0,0,0,0,0,0,0,0
"PWRN3_1",0,0,0,0,0,0,0,0
"SYNGR2P1_2",0,0,0,0,0,0,0,0
"GOLGA8J_2",0,0,0,0,0,0,0,0
"RN7SL673P_2",0,0,0,0,0,0,0,0
"DNM1P28_2",0,0,0,0,0,0,0,0
"ULK4P3_2",0,0,0,0,0,0,0,0
"LOC124900566",0,0,0,0,0,0,0,0
"GOLGA8K_1",0,0,0,0,0,0,0,0
"RN7SL185P_1",0,0,0,0,0,0,0,0
"DNM1P31_1",0,0,0,0,0,0,0,0
"LOC112268159_1",0,0,0,0,0,0,0,0
"LOC105376709_1",0,0,0,0,0,0,0,0
"LOC128966549",0,0,0,0,0,0,0,0
"RNU6-18P_2",0,0,0,0,0,0,0,0
"LOC107984151",0,0,0,0,0,0,0,0
"CHRNA7_2",0,0,0,0,0,0,0,0
"ARHGAP11B_2",0,0,0,0,0,0,0,0
"ARHGAP11B-DT_2",0,0,0,0,0,0,0,0
"GOLGA8H_2",0,0,0,0,0,0,0,0
"RN7SL628P_2",0,0,0,0,0,0,0,0
"ULK4P1_2",0,0,0,0,0,0,0,0
"LOC124900356_1",0,0,0,0,0,0,0,0
"DNM1P32_1",0,0,0,0,0,0,0,0
"GOLGA8O_1",0,0,0,0,0,0,0,0
"RN7SL539P_1",0,0,0,0,0,0,0,0
"LOC100289543_1",0,0,0,0,0,0,0,0
"LOC124905406",0,0,0,0,0,0,0,0
"LOC100653133_1",0,0,0,0,0,0,0,0
"MPHOSPH10P2_1",0,0,0,0,0,0,0,0
"WHAMMP1_2",0,0,0,0,0,0,0,0
"LINC02256_2",0,0,0,0,0,0,0,0
"ARHGAP11A-DT_2",0,0,0,0,0,0,0,0
"GOLGA8N_2",0,0,0,0,0,0,0,0
"RN7SL286P_2",0,0,0,0,0,0,0,0
"ARHGAP11A_2",0,0,0,0,0,0,0,0
"ARHGAP11A-SCG5_2",0,0,0,0,0,0,0,0
"SCG5_2",0,0,0,0,0,0,0,0
"SCG5-AS1_2",0,0,0,0,0,0,0,0
"LOC105370756_1",0,0,0,0,0,0,0,0
"GREM1_2",0,0,0,0,0,0,0,0
"GREM1-AS1_2",0,0,0,0,0,0,0,0
"FMN1_2",0,0,0,0,0,0,0,0
"LOC107987470",0,0,0,0,0,0,0,0
"SLC12A6_1",0,0,0,0,0,0,0,0
"NOP10_1",0,0,0,0,0,0,0,0
"NUTM1_1",0,0,0,0,0,0,0,0
"LPCAT4_1",0,0,0,0,0,0,0,0
"ACTG1P15_1",0,0,0,0,0,0,0,0
"GOLGA8A_1",0,0,0,0,0,0,0,0
"ISLR_1",0,0,0,0,0,0,0,0
"STRA6_1",0,0,0,0,0,0,0,0
"CCDC33_1",0,0,0,0,0,0,0,0
"LOC105370893_1",0,0,0,0,0,0,0,0
"CYP11A1_1",0,0,0,0,0,0,0,0
"PPIAP46_1",0,0,0,0,0,0,0,0
"LINC02255_1",0,0,0,0,0,0,0,0
"SEMA7A_1",0,0,0,0,0,0,0,0
"MIR6881_1",0,0,0,0,0,0,0,0
"UBL7_1",0,0,0,0,0,0,0,0
"UBL7-DT_1",0,0,0,0,0,0,0,0
"LOC101929333_1",0,0,0,0,0,0,0,0
"LOC124900366_1",0,0,0,0,0,0,0,0
"SH3GL3_1",0,0,0,0,0,0,0,0
"ADAMTSL3_1",0,0,0,0,0,0,0,0
"RNU6-401P_1",0,0,0,0,0,0,0,0
"TUBAP4_1",0,0,0,0,0,0,0,0
"RNU6-1339P_1",0,0,0,0,0,0,0,0
"LOC105370935_1",0,0,0,0,0,0,0,0
"LOC642677_1",0,0,0,0,0,0,0,0
"EFL1P1_1",0,0,0,0,0,0,0,0
"DNM1P41_1",0,0,0,0,0,0,0,0
"LOC124903544_1",0,0,0,0,0,0,0,0
"UBE2Q2P16_1",0,0,0,0,0,0,0,0
"UBE2Q2P7_1",0,0,0,0,0,0,0,0
"CSPG4P11_1",0,0,0,0,0,0,0,0
"LOC440300_1",0,0,0,0,0,0,0,0
"GOLGA2P7_1",0,0,0,0,0,0,0,0
"RN7SL331P_1",0,0,0,0,0,0,0,0
"LOC105376724_1",0,0,0,0,0,0,0,0
"GOLGA6L4_1",0,0,0,0,0,0,0,0
"LOC105376722_1",0,0,0,0,0,0,0,0
"UBE2Q2P8_1",0,0,0,0,0,0,0,0
"LOC100288367_1",0,0,0,0,0,0,0,0
"RN7SL417P_1",0,0,0,0,0,0,0,0
"LOC124905605",0,0,0,0,0,0,0,0
"DNM1P51_1",0,0,0,0,0,0,0,0
"CSPG4P5_1",0,0,0,0,0,0,0,0
"UBE2Q2P11_1",0,0,0,0,0,0,0,0
"LOC103171574_1",0,0,0,0,0,0,0,0
"DNM1P44_1",0,0,0,0,0,0,0,0
"LOC102724117_1",0,0,0,0,0,0,0,0
"LOC102724135_1",0,0,0,0,0,0,0,0
"LOC105370946_1",0,0,0,0,0,0,0,0
"LOC102724191_1",0,0,0,0,0,0,0,0
"UBE2Q2P12_1",0,0,0,0,0,0,0,0
"DNM1P40_1",0,0,0,0,0,0,0,0
"GOLGA6L5P_1",0,0,0,0,0,0,0,0
"GOLGA6L3P_1",0,0,0,0,0,0,0,0
"UBE2Q2P1_1",0,0,0,0,0,0,0,0
"LINC00933_1",0,0,0,0,0,0,0,0
"LOC105370947_1",0,0,0,0,0,0,0,0
"ZSCAN2_1",0,0,0,0,0,0,0,0
"SCAND2P_1",0,0,0,0,0,0,0,0
"EGLN1P1_1",0,0,0,0,0,0,0,0
"WDR73_1",0,0,0,0,0,0,0,0
"NMB_1",0,0,0,0,0,0,0,0
"OR4F4_1",0,0,0,0,0,0,0,0
"OR4G2P_1",0,0,0,0,0,0,0,0
"OR4G6P_1",0,0,0,0,0,0,0,0
"FAM138E_1",0,0,0,0,0,0,0,0
"MIR1302-10_1",0,0,0,0,0,0,0,0
"WASH3P_1",70,84,78,35,14,22,19,167
"MIR6859-3_1",0,0,0,0,0,0,0,0
"DDX11L9_1",12,2,8,0,0,0,0,1
"LOC102723897",50,40,40,8,0,2,22,49
"LOC124905473",0,0,0,0,0,0,0,1
"MSRB1_1",0,0,0,0,0,0,0,0
"RPL3L_1",0,0,0,0,0,0,0,0
"NDUFB10_1",0,0,0,0,0,0,0,0
"RPS2_1",0,0,0,0,0,0,0,0
"SNORA10_1",0,0,0,0,0,0,0,0
"SNORA64_1",0,0,0,0,0,0,0,0
"SNHG9_1",0,0,0,0,0,0,0,0
"SNORA78_1",0,0,0,0,0,0,0,0
"RNF151_1",0,0,0,0,0,0,0,0
"TBL3_1",0,0,0,0,0,0,0,0
"NOXO1_1",0,0,0,0,0,0,0,0
"GFER_1",0,0,0,0,0,0,0,0
"SYNGR3_1",0,0,0,0,0,0,0,0
"ZNF598_1",0,0,0,0,0,0,0,0
"RN7SL219P_1",0,0,0,0,0,0,0,0
"NPW_1",0,0,0,0,0,0,0,0
"PRSS21_1",0,0,0,0,0,0,0,0
"EIF1P4_1",0,0,0,0,0,0,0,0
"ZG16B_1",0,0,0,0,0,0,0,0
"PRSS30P_1",0,0,0,0,0,0,0,0
"PRSS22_1",0,0,0,0,0,0,0,0
"LOC101929566_1",0,0,0,0,0,0,0,0
"TCERG1P2_1",0,0,0,0,0,0,0,0
"XYLT1_1",0,0,0,0,0,0,0,0
"LOC102723692_1",0,0,0,0,0,0,0,0
"LOC124903654_1",0,0,0,0,0,0,0,0
"LOC107987234_1",0,0,0,0,0,0,0,0
"LDAF1_1",0,0,0,0,0,0,0,0
"ZP2_1",0,0,0,0,0,0,0,0
"LOC105371123_1",0,0,0,0,0,0,0,0
"ANKS4B_1",0,0,0,0,0,0,0,0
"CRYM_1",0,0,0,0,0,0,0,0
"LOC105371125_1",0,0,0,0,0,0,0,0
"ABCA15P_1",0,0,0,0,0,0,0,0
"SNX29P1_1",0,0,0,0,0,0,0,0
"NPIPB3_1",0,0,0,0,0,0,0,0
"LOC100190986_1",0,0,0,0,0,0,0,0
"SMG1P3_1",0,0,0,0,0,0,0,0
"LOC124903800_1",0,0,0,0,0,0,0,0
"LOC112268376",0,0,0,0,0,0,0,0
"MIR3680-2_1",0,0,0,0,0,0,0,0
"LOC112268373",0,0,0,0,0,0,0,0
"LOC105371132",0,0,0,0,0,0,0,0
"LOC124900576",0,0,0,0,0,0,0,0
"LOC105371131_1",0,0,0,0,0,0,0,0
"NPIPB5_1",0,0,0,0,0,0,0,0
"SMG1P1_1",0,0,0,0,0,0,0,0
"LOC124905420",0,0,0,0,0,0,0,0
"LOC112268377",0,0,0,0,0,0,0,0
"RRN3P3_1",0,0,0,0,0,0,0,0
"SLC68A2P_1",0,0,0,0,0,0,0,0
"CDR2-DT_1",0,0,0,0,0,0,0,0
"CDR2_1",0,0,0,0,0,0,0,0
"POLR3E_1",0,0,0,0,0,0,0,0
"TRL-AAG2-4_1",0,0,0,0,0,0,0,0
"EEF2K_1",0,0,0,0,0,0,0,0
"TRL-TAG3-1_1",0,0,0,0,0,0,0,0
"SDR42E2_1",0,0,0,0,0,0,0,0
"VWA3A_1",0,0,0,0,0,0,0,0
"LOC105371129_1",0,0,0,0,0,0,0,0
"MOSMO_1",0,0,0,0,0,0,0,0
"PDZD9_1",0,0,0,0,0,0,0,0
"LOC100420536_1",0,0,0,0,0,0,0,0
"UQCRC2_1",0,0,0,0,0,0,0,0
"LOC100420644_1",0,0,0,0,0,0,0,0
"ABCA3P1_1",0,0,0,0,0,0,0,0
"SMG1P4_1",0,0,0,0,0,0,0,0
"LOC124903801_1",0,0,0,0,0,0,0,0
"NPIPB4_1",0,0,0,0,0,0,0,0
"LOC112268174_1",0,0,0,0,0,0,0,0
"RRN3P1_1",0,0,0,0,0,0,0,0
"LOC105371126_1",0,0,0,0,0,0,0,0
"OTOA_1",0,0,0,0,0,0,0,0
